,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Italy_Basilicata_Venosa:VEN013,0.106994,0.14319,-0.00792,-0.043605,0.007386,-0.009761,0.009635,0.005307,0.002659,0.01877,-0.002273,0.00045,-0.001041,-0.009771,-0.010858,-0.018032,-0.013951,0.0019,0,-0.005503,-0.000624,0.008285,-0.012448,0.001205,0.004191
Italy_Basilicata_Venosa:VEN015,0.1161,0.15436,-0.006411,-0.043605,0.012618,-0.010877,-0.00188,-0.004154,0.010226,0.019864,-0.013153,0.002847,-0.001189,-0.002752,-0.004207,-0.005304,0.000261,-0.006334,0.003645,-0.004252,-0.00574,-0.004451,0.000739,-0.003856,-0.003473
Italy_Basilicata_Venosa:VEN016,0.102441,0.151314,-0.004525,-0.037468,0.022158,-0.013666,-0.00282,-0.001385,-0.000409,0.023326,0.01023,-0.000749,0.001784,-0.002615,-0.012893,-0.003845,-0.009909,-0.010008,-0.014958,0.006378,0.003619,-0.002968,-0.008011,-0.005061,0.00467
Italy_Bivio_Roman.SG:R1554.SG,0.103579,0.148267,0.000754,-0.048127,0.01908,-0.018686,-0.00799,0.004384,0.012067,0.030798,0.002111,0.006894,0.000297,0.007019,-0.008822,-0.013922,-0.004563,0.001394,0.001508,0.005503,-0.010482,0.002597,-0.000616,-0.008435,0.001078
Italy_Bivio_Roman.SG:R1555.SG,0.119514,0.157407,0.02225,-0.036176,0.036622,-0.009482,-0.00705,0.004154,0.016566,0.027335,0.000162,0.004946,-0.011893,-0.006468,0.000136,0.004773,0.021644,-0.008235,0.002263,0.006253,-0.002745,0.001237,-0.004437,-0.00241,-0.005389
Italy_Bivio_Roman.SG:R1556.SG,0.106994,0.145221,-0.006788,-0.053295,0.013849,-0.01506,0.0094,-0.008307,0.006749,0.032438,0.004547,0.002548,-0.012042,-0.007707,-0.007872,0.002652,-0.001304,0.000507,0.006285,-0.009129,-0.00025,-0.000866,-0.001356,-0.00012,-0.006466
Italy_Bivio_Roman.SG:R1557.SG,0.111547,0.149283,-0.004903,-0.04522,0.010156,-0.025379,0.005875,-0.009923,0.004295,0.022962,0.013803,0.008393,-0.008771,-0.001101,-0.008686,-0.012331,-0.00678,0.005448,0.008673,-0.008254,-0.000749,0.010016,-0.006409,-0.000843,-0.005149
Italy_Broion_BA.SG:BRC003.SG,0.130897,0.151314,0.038466,-0.013566,0.058165,-0.000837,-0.000705,0.006923,0.022702,0.037905,-0.001624,0.008992,-0.020069,-0.008945,-0.00285,0.001856,0.005867,0.003927,0.010307,-0.005503,0.002371,0.001237,0.004807,-0.005543,-0.002515
Italy_Broion_BA.SG:BRC007.SG,0.119514,0.146236,0.038466,-0.021641,0.047393,-0.008925,-0.001175,-0.010153,0.023316,0.060867,0.002436,0.008692,-0.025867,-0.017478,-0.003393,0.008884,0.028945,0.002407,-0.000628,-0.007504,-0.001248,0.000124,-0.00419,-0.001928,0.000239
Italy_Broion_CA.SG:BRC001.SG,0.121791,0.192951,0.027153,-0.060401,0.067705,-0.042949,-0.007755,-0.01523,0.046631,0.079819,0.008119,0.016635,-0.020664,0.010597,-0.017101,-0.007027,0.001695,0.000127,0.006788,-0.011756,-0.022086,0.015209,-0.002342,-0.01928,0.003712
Italy_Broion_CA.SG:BRC022.SG,0.125205,0.169593,0.021496,-0.057817,0.072013,-0.047411,-0.00611,0.012461,0.041109,0.086562,-0.003085,0.013638,-0.028246,0.001239,-0.019001,-0.004773,0.019688,0.005954,0.004902,-0.005253,-0.007736,0.015704,-0.015283,-0.009881,0.005149
Italy_Broion_EBA.SG:BRC010.SG,0.130897,0.162485,0.034318,-0.027132,0.063704,-0.016455,0.005405,-0.001615,0.02352,0.056858,-0.000162,0.019333,-0.00773,-0.007844,-0.002036,-0.018297,-0.010691,-0.0019,0.00905,-0.006378,-0.00836,0.003215,-0.001725,-0.007109,-0.011735
Italy_C.SG:R1014_oEEF.SG,0.125205,0.179749,0.029793,-0.062985,0.074783,-0.029284,-0.006815,-0.005077,0.048881,0.090207,0.005034,0.013938,-0.028989,-0.003303,-0.018051,-0.002519,0.011213,0.001394,0.005656,-0.01013,0.00836,0.009027,-0.005793,-0.033137,0.003592
Italy_CasalBertone_RomanImperial:F4_I.SG,0.094473,0.148267,-0.019233,-0.056202,0.010463,-0.013666,-0.00376,-0.001615,-0.003886,0.022597,0.018188,0.002698,-0.002527,-0.009083,-0.008415,0.010607,0.018384,0.0019,0.001885,0.000125,-0.000374,0.007172,-0.003204,-0.00482,-0.004071
Italy_CasalBertone_RomanImperial:T21.SG,0.091058,0.129988,-0.051666,-0.063308,-0.021235,-0.011156,0.008225,-0.003923,-0.016362,-0.006014,-0.006496,0.007643,0.005054,-0.001239,0.010586,0.018828,0.00665,-0.006841,-0.000251,-0.010255,0.001248,0.004575,-0.013188,0.006266,0.002994
Italy_CasalBertone_RomanImperial:T46.SG,0.08992,0.144205,-0.030924,-0.063954,0.000308,-0.016176,-0.00188,-0.003692,-0.001432,0.012939,-0.000162,0.009142,0.001933,0.003028,-0.007736,0.007425,0.001304,0,0.006411,-0.002626,0.001996,-0.002968,0.006902,0.009278,0.009101
Italy_Central_N.SG:R16.SG,0.119514,0.176702,0.016216,-0.068799,0.063396,-0.044344,0.001175,0.003923,0.037428,0.086927,0.003897,0.020232,-0.031516,-0.004817,-0.023751,0.002784,0.020731,0.011022,0.01169,-0.002251,-0.000873,0.011623,-0.015899,-0.016388,0.004191
Italy_Central_N.SG:R17.SG,0.121791,0.180764,0.016593,-0.073967,0.064935,-0.035977,-0.000235,-0.010384,0.03886,0.078544,0.003897,0.013188,-0.018137,0.006331,-0.024837,-0.000398,0.012386,0.001774,0.005531,-0.003502,0.001872,0.001855,-0.005916,-0.009158,-0.002036
Italy_Central_N.SG:R18.SG,0.129758,0.178733,0.001886,-0.084303,0.045239,-0.03765,-0.000235,0.003461,0.049086,0.085833,0.000974,0.020831,-0.032557,0.003028,-0.030673,-0.012331,0.004824,-0.001267,0.005154,-0.011756,-0.008111,0.00779,-0.005176,-0.022774,-0.004191
Italy_IA_Republic_o.SG:R1.SG,0.124067,0.145221,0.031301,-0.010659,0.023697,-0.009761,0.003995,-0.005077,0.005318,0.02278,0.008119,0.002997,-0.015758,-0.003165,-0.003936,-0.011933,-0.009779,0.005574,0.004274,-0.011255,-0.009109,-0.000866,-0.002588,0.004458,-0.003952
Italy_IA_Republic_oEasternMediterranean_o.SG:R475.SG,0.076261,0.160454,0.012068,-0.048773,0.044624,-0.019243,-0.016216,0.005538,0.043973,0.044283,0.002111,0.005695,-0.005798,-0.009221,-0.002714,-0.012331,0.002738,-0.010515,-0.007165,-0.001876,-0.016221,-0.005441,0.000493,-0.010845,0.000718
Italy_IA_Republic_oEasternMediterranean.SG:R437.SG,0.117238,0.157407,-0.003394,-0.04845,0.020004,-0.016455,-0.00376,-0.004615,0.000614,0.031345,0.000325,0.006145,-0.011596,-0.002615,-0.013979,0.006629,0.018384,-0.002027,-0.000377,-0.002251,0.000998,0.005441,-0.002342,0.000482,0.000479
Italy_IA_Republic_oEasternMediterranean.SG:R850.SG,0.105855,0.142174,-0.012822,-0.063631,0.007078,-0.020917,0.002585,-0.003231,0.006749,0.015672,0.008119,0.007793,-0.00996,0.008533,-0.000543,-0.014187,-0.016559,-0.004561,0.009804,-0.002376,-0.003494,-0.006677,-0.003944,-0.005181,0.003233
Italy_IA_Republic.SG:R1015.SG,0.12862,0.15436,0.044123,-0.021641,0.053548,-0.00502,0.00094,-0.000692,0.02352,0.037358,0.005359,0.006894,-0.019326,-0.019405,-0.006243,0.008751,0.02712,0.003801,0.002514,0.005378,0.004243,0.003339,-0.007025,-0.00964,-0.001317
Italy_IA_Republic.SG:R1016.SG,0.12862,0.147252,0.034695,-0.016473,0.041854,-0.008925,-0.003995,-0.005538,0.024747,0.053213,-0.003248,0.013638,-0.035976,-0.00867,-0.005972,0.012861,0.01708,-0.006334,0.005908,0.004502,0.002995,-0.00371,0.001972,-0.007953,-0.008622
Italy_IA_Republic.SG:R1021.SG,0.127482,0.153345,0.033564,-0.015504,0.052625,-0.014502,0.000235,0.003923,0.018816,0.043919,0.004222,0.007343,-0.00996,-0.007156,0.008958,-0.01432,-0.012517,0,0.006411,-0.012131,0.005989,0.007048,-0.008504,-0.000241,0.006347
Italy_IA_Republic.SG:R435.SG,0.127482,0.146236,0.044877,0.006137,0.043393,0.006136,-0.00047,0.005769,0.024543,0.040639,-0.002923,0.010191,-0.020812,-0.015001,0.012622,-0.001724,-0.001956,0.005321,0.002011,-0.002001,0.005366,0.00272,-0.005793,-0.001325,-0.00012
Italy_IA_Republic.SG:R473.SG,0.127482,0.158423,0.037335,-0.020672,0.049548,-0.006414,0.00094,-0.004384,0.023929,0.040092,-0.00406,0.01109,-0.018434,-0.004129,-0.009365,-0.01896,-0.010822,0.004814,0.010056,-0.000375,-0.001996,0.001484,-0.005916,0.001446,-0.003592
Italy_IA_Republic.SG:R474.SG,0.127482,0.151314,0.034318,-0.010659,0.036007,-0.003347,0.003525,-0.005538,0.015339,0.026789,-0.000812,0.014687,-0.012339,-0.00523,-0.001086,0.005701,0.00665,0.008108,0.010307,-0.002251,-0.004617,0.006059,-0.001232,-0.00253,-0.003233
Italy_IA_Republic.SG:R851.SG,0.134311,0.157407,0.04186,-0.012274,0.048624,-0.004183,0.00846,0.004615,0.023725,0.046288,-0.003248,0.013638,-0.021407,-0.010046,-0.005293,-0.008751,0.00352,0.000507,0.005154,-0.009755,-0.009234,0.005317,-0.00419,-0.009519,-0.002395
Italy_Imperial_o1.SG:R45.SG,0.088782,0.150298,-0.025267,-0.063631,0.020927,-0.029562,-0.00658,-0.001846,0.018816,0.025695,-0.002761,0.003147,-0.002825,0.003716,-0.009229,-0.017767,-0.014733,-0.004434,-0.002011,-0.015883,-0.007112,-0.000124,-0.003697,-0.002651,0.007185
Italy_Imperial_o1.SG:R80.SG,0.068294,0.155376,-0.015462,-0.070091,0.020004,-0.030957,-0.01081,-0.004384,0.032928,0.02606,-0.00065,0.001948,0.0055,-0.008395,-0.0019,-0.006364,-0.004172,-0.006588,-0.019106,-0.008254,-0.003619,-0.012613,0.012202,-0.003976,-0.003353
Italy_Imperial_o2.SG:R111.SG,0.129758,0.157407,0.013953,-0.034884,0.024312,-0.009482,0.00752,-0.002538,0.000614,0.035901,-0.001949,0.009292,-0.010555,-0.00578,-0.007465,0.009414,0.008996,-0.003421,0.012444,0.007253,-0.006364,-0.005564,-0.004314,-0.000964,0.007065
Italy_Imperial_o3.SG:R1551.SG,0.099026,0.142174,-0.057322,-0.070414,-0.021542,-0.013387,0.000235,0.001385,-0.026997,-0.000911,0.009906,0.004496,-0.013528,0.010322,-0.001086,-0.020286,-0.009127,0.001014,0.002137,0.01038,0.007362,0.010016,-0.001232,-0.005784,0.002994
Italy_Imperial_o3.SG:R68.SG,0.093335,0.146236,-0.062225,-0.075582,-0.02462,-0.018128,-0.000235,-0.01223,-0.015544,-0.003462,0.006008,3.00E-04,0.0055,-0.004129,0.000271,-0.007558,-0.01017,-0.000127,0.005782,-0.007629,0.003993,-0.002349,0.001232,0.00012,0.003233
Italy_Imperial_o4.SG:R1547.SG,0.080814,0.151314,-0.057322,-0.086241,-0.017234,-0.030399,-0.005875,-0.008307,0.011862,0.014032,-0.001786,-0.00015,0.009217,0.001239,-0.005429,-0.006497,0.008866,0.006334,-0.004902,0.003252,-0.00025,0.005317,-0.003574,-0.005904,-0.007664
Italy_Imperial_o4.SG:R1550.SG,0.081953,0.140143,-0.048271,-0.07752,-0.013849,-0.024542,-0.012456,-0.006231,0.014726,0.006925,0,-0.001049,0.007136,-0.008945,-0.000136,0.014717,0.016037,0.002027,-0.007039,0.003126,-0.002496,0.006801,0.002958,-0.001807,0.001916
Italy_Imperial_o4.SG:R42.SG,0.080814,0.146236,-0.059208,-0.090117,-0.012925,-0.029841,-0.003055,-0.005307,0.013703,0.014032,0.004709,-0.003297,0.014569,0.000963,-0.008686,0.006629,-0.001695,0.00152,0.00264,0.002376,0.000499,0.006925,0.001232,0,-0.001676
Italy_Imperial_o4.SG:R70.SG,0.09675,0.156392,-0.0445,-0.083657,-0.00677,-0.025379,-0.00611,-0.011999,0.00859,0.007836,0.006008,-0.003597,0.007136,-0.003028,-0.009365,-0.001326,0.003912,-0.002534,0.001257,0.003126,-0.010856,0.008161,-0.003081,-0.006507,0.000958
Italy_Imperial_o5.SG:R67.SG,0.083091,0.135065,-0.05506,-0.057494,-0.026159,-0.012829,0.007755,-0.009,-0.012067,-0.007472,0.010068,-0.002997,0.007879,-0.003578,-0.008822,0.013657,0.009127,0.002154,-0.000628,0.000375,-0.001248,-0.001855,0.000123,-0.001687,0.010538
Italy_Imperial_oAfrica.SG:R132.SG,0.026179,0.138112,-0.010936,-0.075259,0.025235,-0.029284,-0.016216,0.003461,0.052767,0.029522,0.005359,-0.000899,0.002676,-0.006055,0.003529,-0.012198,0.003781,-0.004941,-0.022249,-0.002501,-0.009733,-0.020032,0.007888,-0.007832,0.003952
Italy_Imperial_oCentralEuropean.SG:R116.SG,0.126344,0.140143,0.053174,0.020995,0.042777,0.00251,0.00376,0.008307,0.020452,0.018224,-0.002273,0.006145,-0.012933,-0.007294,0.007872,0.003182,-0.001434,-0.002027,0.00088,-0.004752,0.003993,0.002473,-0.007888,0.001446,0.006347
Italy_Imperial_oCentralEuropean.SG:R37.SG,0.126344,0.149283,0.060716,0.00969,0.063396,-0.008367,0.013161,0.003,0.031497,0.039363,-0.003897,0.008692,-0.015758,-0.022295,0.006379,0.01485,0.016428,-0.000253,-0.003771,0.014257,0.016221,-0.004575,-0.007518,-0.008917,-0.005628
Italy_Imperial.SG:R113.SG,0.122929,0.160454,-0.006034,-0.039083,0.017849,-0.016455,-0.008225,-0.006,0.012271,0.032802,0.000974,0.005545,-0.008325,-0.005092,-0.003122,-0.017369,-0.011995,-0.002407,0.005028,-0.016758,0.000873,-0.00371,0.002095,-0.008796,0
Italy_Imperial.SG:R114.SG,0.112685,0.14319,-0.019987,-0.050711,0.008617,-0.009482,-0.004935,-0.007384,-0.001023,0.007107,-0.004547,0.010341,-0.0055,-0.000413,-0.006379,-0.012861,-0.008214,0.004941,0.004651,-0.008504,-0.005865,0.0115,0.0053,0.004097,0.001197
Italy_Imperial.SG:R115.SG,0.106994,0.144205,-0.019987,-0.060401,0,-0.013945,-0.001175,0.001615,0.000818,0.020957,0.002273,0.004646,-0.006541,0.003853,-0.011672,-0.000398,0.008996,0.004434,0.004274,-0.012756,-0.005989,0.005812,-0.002465,0.003615,-0.001437
Italy_Imperial.SG:R123.SG,0.110408,0.145221,-0.031301,-0.05491,0.011079,-0.026495,0.007285,-0.008077,-0.01493,0.027153,0.004547,0.006294,-0.009663,-0.000688,-0.011808,0.008884,0.014733,-0.00114,0.003645,-0.009129,0.003244,0.00371,-0.005793,-0.00241,-0.000359
Italy_Imperial.SG:R125.SG,0.114961,0.152329,-0.006411,-0.050388,0.008925,-0.011435,0.003995,-0.005769,-0.003886,0.017495,0.000974,0.001948,-0.014569,-0.013625,-0.008143,0.010475,0.02034,0.005574,0.005531,0,0.00025,0.001113,-0.008504,-0.004579,0.002994
Italy_Imperial.SG:R126.SG,0.101303,0.150298,-0.037712,-0.074613,-0.005539,-0.02259,0,-0.006923,-0.004295,0.028611,0.006333,0.00045,-0.004311,0.001239,-0.009093,-0.002254,0.00691,-0.003041,0.001634,-0.01088,-0.003119,0.003091,-0.002588,-0.000843,0.003832
Italy_Imperial.SG:R128.SG,0.117238,0.151314,-0.034695,-0.05168,-0.007386,-0.022311,0.00094,-0.011307,-0.017998,0.019135,0.003735,0.004646,-0.005798,0.013212,-0.018051,-0.013392,-0.007171,0.003421,0.001131,-0.012131,-0.003494,-0.000247,0.004067,-0.003253,-0.012095
Italy_Imperial.SG:R131.SG,0.110408,0.149283,-0.003394,-0.044574,0.010156,-0.004462,-0.00987,-0.003692,0.007158,0.014032,0.001786,-0.00015,0.002676,-0.005092,-0.006515,0.00305,0.011083,0.008995,0.001508,-0.008504,0.00549,0.005935,-0.007641,0,0.000359
Italy_Imperial.SG:R1543.SG,0.097888,0.141159,-0.027907,-0.060724,0.006463,-0.017012,0.000235,-0.009461,0.001023,0.022415,0.009419,-0.000899,-0.003122,0.000688,-0.004072,-0.005038,-0.007953,0.003927,-0.003268,-0.007504,-0.00574,-0.003339,-0.007641,-0.008194,-0.000838
Italy_Imperial.SG:R1544.SG,0.10927,0.14319,-0.015085,-0.040375,0.008309,-0.022032,-0.004465,-0.000231,0.006136,0.014579,0.008931,-0.000749,-0.00446,-0.003578,-0.005429,-0.004508,0.004433,-0.002027,0.001885,-0.005753,0.004118,0.004575,0.000739,-0.005904,-0.001437
Italy_Imperial.SG:R1545.SG,0.110408,0.152329,-0.030547,-0.062339,0.00277,-0.01757,-0.000705,-0.002077,-0.006136,0.020228,-0.001461,0.004946,-0.008474,-0.000963,-0.013165,-0.014717,-0.01017,0.00152,0.005405,-0.007379,-0.003369,0.009521,-0.003821,0.005904,-0.004191
Italy_Imperial.SG:R1548.SG,0.111547,0.146236,-0.012445,-0.042959,-0.003693,-0.020638,0.005875,0,-0.005113,0.01221,0.000325,-0.003897,-0.001338,-0.003578,-0.007193,0.005304,0.002477,0.005321,-0.000503,-0.007504,-0.010232,0.003586,0.006902,0.007471,-0.005748
Italy_Imperial.SG:R1549.SG,0.108132,0.145221,-0.000754,-0.024871,0.01508,-0.014502,0.00705,-0.005538,0.010635,0.005285,0.005196,-0.010041,0.005203,-0.002202,0.002714,0.00716,-0.005607,0.005068,0.002011,0.002126,0.000998,0.010387,0.001479,0.008796,0.007544
Italy_Imperial.SG:R38.SG,0.102441,0.15436,-0.045632,-0.082365,-0.018465,-0.029284,-0.002115,-0.006461,-0.011658,0.01877,0.001461,0.000599,-0.003419,0.003991,-0.009093,-0.012463,-0.011995,0.001014,0.000503,-0.004502,0.002496,-0.000247,-0.002465,0.003133,-0.001078
Italy_Imperial.SG:R39.SG,0.108132,0.14319,-0.023381,-0.064923,0.002462,-0.021475,0.00047,-0.006231,-0.006749,0.027518,0.006983,0.005245,-0.00669,-0.003991,-0.012622,0,0.00691,0.002407,-0.002263,0.001376,-0.001123,0.001484,0.000493,-0.006868,-0.000239
Italy_Imperial.SG:R40.SG,0.106994,0.151314,-0.022627,-0.062985,-0.000615,-0.016455,-0.00188,-0.006692,-0.008999,0.027518,0.004222,0.000899,-0.011893,0.003165,-0.017508,0.001326,0.002347,-0.002534,-0.001006,-0.009755,-0.002995,0.002349,-0.012695,0.006507,0.000239
Italy_Imperial.SG:R41.SG,0.095611,0.139128,-0.035072,-0.070414,0.003385,-0.028726,-0.001175,-0.009461,0.005522,0.022597,0.006658,0.000899,0.001338,0.002752,-0.008007,-0.000265,0.002217,-0.003674,-0.001006,-0.003252,-0.005241,-0.000742,0.002095,-0.000482,0.003712
Italy_Imperial.SG:R43.SG,0.111547,0.156392,-0.034318,-0.069445,0.002462,-0.030678,0.00423,-0.007154,-0.004704,0.028429,0.003085,0.009891,-0.013974,0.005505,-0.019408,-0.000398,0.017993,0.003167,0.002891,-0.001376,-0.009109,0.008408,-0.001109,0.010604,0.001557
Italy_Imperial.SG:R436.SG,0.1161,0.142174,-0.017348,-0.047158,0.00954,-0.01757,-0.001645,-0.008538,0.002863,0.017677,0.00406,0.005245,-0.002676,-0.009083,-0.010858,0.004773,0.020731,-0.000253,0.004274,0.002876,-0.00287,0.00779,0.001972,0.00494,-0.001916
Italy_Imperial.SG:R44.SG,0.118376,0.166547,-0.026398,-0.070414,0.005539,-0.02008,0.003995,-0.006231,-0.001432,0.033167,0.005196,0.006894,-0.011893,0.003028,-0.013165,-0.002917,0.01682,-0.000633,-0.002891,-0.005378,0.000749,0.002844,0.001356,0.008194,0.001916
Italy_Imperial.SG:R47.SG,0.104717,0.147252,-0.006788,-0.044897,0.009848,-0.01757,0.000235,-0.006461,0.003068,0.021686,0.002598,0.008243,-0.006392,-0.010459,-0.004479,0.001989,0.008866,-0.000507,-0.00352,0.002626,-0.007736,0.003215,0.002465,-0.003615,-0.000958
Italy_Imperial.SG:R49.SG,0.10927,0.15436,-0.004148,-0.039729,0.016003,-0.020638,0.00282,-0.001846,-0.002659,0.016766,0.005196,0.004946,-0.015163,0.002615,-0.009229,0.00411,0.007171,-0.001267,0.003268,-0.007253,0.000624,0.003586,0.000863,-0.008314,0.003113
Italy_Imperial.SG:R50.SG,0.100164,0.150298,-0.02225,-0.050065,0.008617,-0.005857,-0.00141,-0.001846,-0.002863,0.013485,0.003573,0.000899,0.003122,0.006881,-0.000407,-0.011403,-0.009257,0.007728,0.007668,-0.010005,0.001123,0.007666,0.001602,0.001807,0.003113
Italy_Imperial.SG:R51.SG,0.111547,0.147252,-0.019987,-0.049742,0.016311,-0.029562,-0.000235,-0.010384,0.000205,0.025331,0.002436,0.002997,-0.009514,0.002202,-0.005157,-0.009679,-0.011083,0.005701,0.009176,-0.006128,0.00262,0.005812,0.001849,0.006748,-0.005149
Italy_Imperial.SG:R66.SG,0.113823,0.157407,-0.034318,-0.068799,0.001539,-0.025658,0.000235,-0.002769,-0.013703,0.02606,0.011042,-0.002847,-0.003865,0.005092,-0.022937,-0.015778,-0.005867,-0.001267,0.003142,-0.015257,-0.003619,0.00507,-0.006409,-0.000723,0.003353
Italy_Imperial.SG:R69.SG,0.120652,0.148267,-0.015462,-0.05168,0.003693,-0.014502,-0.00188,-0.006692,-0.016975,0.028611,0.001949,0.010491,-0.013231,-0.004404,-0.021851,0.004508,0.034682,0.000507,0.006285,0.002251,-0.006239,0.000371,-0.009983,-0.003374,-0.005269
Italy_Imperial.SG:R71.SG,0.111547,0.158423,-0.0445,-0.067507,-0.006463,-0.029841,-0.001645,-0.009923,-0.014317,0.020957,0.000487,0.004796,-0.015015,0.004817,-0.019679,-0.011668,0.008084,0.002914,0.000377,0.003377,-0.003369,-0.005441,0.000986,0.009158,-0.003592
Italy_Imperial.SG:R72.SG,0.1161,0.146236,-0.032809,-0.071706,-0.004616,-0.031236,0.007755,-0.008307,-0.005931,0.028793,0.004384,0.006594,0.002973,0.000413,-0.011536,-0.003315,0.009518,0.002154,0.007165,-0.002626,0.000749,0.006183,-0.01023,0.000964,0.007544
Italy_Imperial.SG:R73.SG,0.087644,0.151314,-0.032432,-0.067507,0.000308,-0.019801,-0.004935,-0.006,0.007158,0.02442,0.000974,-0.002997,0.003419,-0.006881,-0.001086,0.016574,0.011343,-0.006461,-0.003268,0.006503,-0.00861,-0.001731,-0.00493,0.002048,0.006826
Italy_Imperial.SG:R75.SG,0.097888,0.15436,-0.035072,-0.069122,-0.003693,-0.031236,0.00564,-0.012461,0,0.016037,0.006496,0.002098,-0.004906,0.007019,-0.018051,0.002121,0.005476,-0.001647,0.001508,-0.007128,0.002246,-0.005317,-0.005176,-0.003976,0.009819
Italy_Imperial.SG:R76.SG,0.09675,0.142174,-0.046763,-0.066215,-0.009848,-0.015897,-0.007285,-0.006923,-0.008385,0.00893,0.003573,0.002698,0.007136,-0.007707,-0.013301,0.005038,0.021905,-0.005828,-0.003017,0.008629,-0.003993,0.004204,-0.003697,0.007471,-0.004071
Italy_Imperial.SG:R78.SG,0.113823,0.157407,-0.029415,-0.079135,0.001846,-0.031236,-0.002585,-0.010384,-0.008181,0.017312,-0.000325,0.003147,-0.009812,0.008808,-0.016558,-0.0179,0.00013,0.00114,0.010559,-0.005127,-0.008485,0.001731,-0.00456,-0.000723,0.005149
Italy_Imperial.SG:R81.SG,0.10927,0.155376,-0.027153,-0.06137,0.005539,-0.029005,-0.00188,0.007154,-0.004295,0.023326,0.006008,-0.003447,-0.000743,-0.007019,-0.009365,-0.001458,0.01343,0.001014,0.007165,-0.000375,-0.012104,0.002226,0.003574,-0.000843,0.00012
Italy_Imperial.SG:R835.SG,0.103579,0.142174,-0.006034,-0.040052,0.011079,-0.01757,-0.011986,0.001385,0.002454,0.019135,0.007795,-0.001049,-0.007433,-0.009358,-0.011129,0.008884,0.009388,0.004561,-0.003897,-0.00988,-0.005241,-0.006677,0.00493,0.000602,0.000359
Italy_Imperial.SG:R836.SG,0.118376,0.158423,-0.006034,-0.037791,0.012002,-0.017012,-0.004935,-0.008077,-0.005318,0.026971,0.000812,-3.00E-04,-0.014866,-0.002615,-0.014794,-0.004375,-0.00339,-0.008488,0.01169,-0.007003,-0.003743,0.009274,-0.000863,-0.005181,-0.002515
Italy_IsolaSacra_RomanImperial_oEurope.SG:R11115.SG,0.124067,0.146236,0.061471,0.01292,0.057549,-0.014223,0.007285,-0.000692,0.026179,0.042279,-0.00341,0.012439,-0.015758,-0.021056,0.003936,0.01538,0.012908,-0.000887,-0.002388,0.003126,0.009733,-0.00272,-0.003944,-0.00735,-0.007544
Italy_IsolaSacra_RomanImperial_oEurope.SG:R11118.SG,0.126344,0.167562,0.038466,-0.04522,0.07386,-0.031236,-0.008695,-0.000923,0.059721,0.092211,-0.002761,0.017085,-0.043112,-0.017203,-0.018594,0.003713,0.021774,-0.00228,0.001257,0.001376,-0.002246,-0.002844,-0.010353,-0.026871,0.009101
Italy_IsolaSacra_RomanImperial_oEurope.SG:R11121.SG,0.113823,0.145221,0.01961,-0.011951,0.029544,-0.00502,-0.00094,0.000692,0.020248,0.030069,-0.002273,0.010491,-0.020367,-0.007707,-0.00095,-0.005967,0.00352,-0.002914,0,-0.00963,0.008485,0.000742,-0.000986,0.00253,-0.012933
Italy_IsolaSacra_RomanImperial.SG:R11109.SG,0.117238,0.156392,-0.014331,-0.062339,0.010156,-0.028447,-0.000705,-0.007384,-0.006749,0.023691,0.008444,0.012589,-0.015609,0.002615,-0.015744,-0.013126,0.003912,0.001774,0.007542,-0.005378,-0.007112,-0.006059,-0.001109,0.005663,0.004071
Italy_IsolaSacra_RomanImperial.SG:R11111.SG,0.087644,0.135065,-0.063733,-0.079458,-0.02185,-0.026216,0.000235,-0.003461,-0.00634,0.007472,0.003897,-0.005545,-0.000149,-0.013762,0.000271,0.026651,0.007953,0.0019,0.001508,-0.003502,0.000873,0.000371,-0.002711,-0.002289,-0.001078
Italy_IsolaSacra_RomanImperial.SG:R11112.SG,0.113823,0.155376,-0.03017,-0.070414,-0.004924,-0.023148,0.00188,-0.006,-0.014317,0.021868,0.006008,0.008842,-0.010555,0.006468,-0.014929,-0.008221,0.006128,0.000253,0,-0.008254,-0.003244,0.007296,0.002835,-0.006627,0.000958
Italy_IsolaSacra_RomanImperial.SG:R11113.SG,0.10927,0.159438,-0.029415,-0.068153,0,-0.021753,0.003995,-0.007846,-0.012885,0.02606,0.001949,0.000749,-0.009663,-0.00234,-0.024158,-0.003845,0.018515,0.004687,0.00176,-0.005253,0.000749,0.007296,-0.006039,-0.000482,-0.001916
Italy_IsolaSacra_RomanImperial.SG:R11116.SG,0.122929,0.150298,-0.025267,-0.073644,0.018773,-0.026216,-0.00141,-0.006923,-0.013703,0.027335,0.002598,0.003447,-0.015609,-0.00234,-0.019815,0.002254,0.024251,-0.00228,0.008925,-0.004502,-0.000374,-0.001113,-0.002835,0.004217,-0.001796
Italy_IsolaSacra_RomanImperial.SG:R11117.SG,0.087644,0.156392,-0.021496,-0.066861,0.010156,-0.024263,0.000235,-0.006923,0.007158,0.021504,-0.00341,-0.003447,0.007136,0.008808,0.00095,0.001061,-0.013821,-0.002027,0.004274,-0.001751,-0.007736,-0.00272,-0.000739,-0.00241,0.002155
