,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Mongol:GRC10045010_Mongol282,0.0387,-0.372699,0.053551,-0.030039,-0.039084,-0.025379,0.003055,0.014769,0.001841,0.017495,-0.030204,-0.002847,-0.000446,0.004679,0.008007,0.000133,-0.005737,0.000887,0.001508,0.002251,-0.006114,-0.004328,-0.008258,-0.000602,0.003353
Mongol:GRC10045011_Mongol284,0.047806,-0.342233,0.04978,-0.026163,-0.029852,-0.020638,0.011281,0.015461,-0.001636,0.002551,-0.043845,-0.006594,0.003568,0.00289,0.007465,0.001193,-0.002217,0.003801,-0.004022,0.01013,-0.003868,-0.01014,-0.004314,-0.001446,-0.00491
Mongol:GRC10045012_Mongol285,0.05122,-0.337156,0.058077,-0.031654,-0.035391,-0.025937,0.012456,0.016615,-0.008999,0.009476,-0.035563,0.000749,0.000297,0.004542,0.00475,-0.000133,-0.002086,0.004181,-0.001257,0.004627,-0.012977,-0.005935,-0.008258,-0.003735,-0.001916
Mongol:GRC10046890_Mongol519,0.035285,-0.380824,0.062602,-0.029716,-0.043085,-0.028168,0.025146,0.025845,0,0.005467,-0.033614,-0.003147,-0.000297,0.012524,-0.002443,-0.001193,-0.004042,-0.000633,0.007039,0.004502,-0.01722,-0.009892,-0.019227,-0.000482,0.004071
Mongol:MON-0006,0.037562,-0.366606,0.068636,-0.027455,-0.053856,-0.030399,0.014101,0.025845,0.009613,0.012939,-0.030854,0.001049,0.003122,-0.008395,0.001764,-0.008618,-0.011604,0.003041,0.008045,0.019509,-0.009982,-0.01051,-0.011709,-0.010604,-0.001916
Mongol:MON-0023,0.042115,-0.362544,0.056568,-0.026809,-0.042777,-0.029562,0.017391,0.010615,0.003272,0.011116,-0.026794,-0.004946,0.004608,0.008808,0,-0.000928,-0.001043,-0.000127,0.010559,0.015007,-0.005366,-0.00371,-0.007025,-0.005302,0.000239
Mongol:MON-0045,0.039838,-0.369653,0.058077,-0.030362,-0.033852,-0.019243,0.016451,0.012461,-0.002045,0.00328,-0.036537,-0.009292,0.00223,0.00055,-0.001493,-0.007823,-0.019036,0.00114,0.006411,0.005127,-0.013476,-0.011129,-0.006039,0.001687,0.001317
Mongol:MON-0078,0.044391,-0.365591,0.062979,-0.031008,-0.041238,-0.019243,0.011751,0.01523,0.009204,0.012757,-0.035238,-0.010491,-0.000446,0.001376,0.002172,-0.000265,0.001825,-0.001647,-0.000503,0.008379,-0.020589,0.004081,-0.017871,0.000843,0.005389
Mongol:MON-0089,0.036423,-0.364575,0.054305,-0.044897,-0.043393,-0.023706,0.027731,0.014538,-0.0045,0.007836,-0.030367,0.001948,-0.009217,0.005505,0.0057,-0.006232,0.001434,0.002534,0.001508,0.018884,-0.014474,-0.005317,-0.014297,-0.005663,0.002395
Mongol:MON-0165,0.05122,-0.33614,0.075424,-0.024548,-0.052317,-0.034582,0.00987,0.017307,-0.004909,0.007836,-0.023546,-0.002698,-0.004608,0.007569,-0.000814,0.005967,-0.008475,0.001014,0.001006,0.007754,-0.014724,-0.012984,-0.022554,-0.003133,-0.001916
Mongol:MON-0209,0.046667,-0.365591,0.056945,-0.021964,-0.043085,-0.013108,0.014336,0.017999,-0.002454,0.00164,-0.036537,-0.003897,-0.003419,-0.003028,-0.002443,-0.009016,-0.006389,0.0019,0.004274,0.012256,-0.011355,-0.011623,-0.015036,0.000602,0.001676
Mongol:MON-0263,0.055773,-0.348327,0.052043,-0.031331,-0.044931,-0.018407,0.017156,0.021922,0.000205,0.009294,-0.031503,-0.006444,0.005352,0.000275,0.005293,0.002121,-0.000261,0.00076,-0.002137,0.009755,-0.013726,-0.012613,-0.016022,0.003856,0.000359
Mongol:MON-0266,0.042115,-0.351373,0.064865,-0.031654,-0.034776,-0.030957,0.013161,0.003923,-0.006545,0.008747,-0.036375,-0.004346,0.005203,0.000963,-0.0019,0.006497,-0.000522,0.002027,0.004022,0.011005,-0.020838,-0.004081,-0.01368,-0.002771,0.008023
Mongol:MON-0281,0.039838,-0.379808,0.068636,-0.041021,-0.036007,-0.027052,0.00517,0.011307,-0.003886,0.011299,-0.043033,-0.002548,0.003865,-0.007294,0.001629,-0.002121,0.004563,0.0019,0.013198,0.005628,-0.008984,-0.01051,-0.030196,0.003735,-0.005508
Mongol:MON-0292,0.043253,-0.343249,0.076933,-0.017119,-0.059088,-0.029841,0.010105,0.008538,-0.0045,-0.002551,-0.025495,-3e-04,-0.009068,-0.005918,0.002986,-0.005834,0.000522,-0.001014,0.00993,0.021885,-0.025206,-0.012242,-0.013311,-0.006025,-0.000359
Mongol:MON-0299,0.047806,-0.362544,0.064111,-0.033592,-0.056626,-0.023706,0.018096,0.031845,0.003886,0.012392,-0.029068,-0.004496,0.000149,0.005505,0.016151,0.004375,0.001565,0.0019,0.013073,0.008254,-0.010357,-0.013354,-0.021199,-0.001205,-0.00467
Mongol:MON-0309,0.044391,-0.355435,0.06675,-0.034884,-0.030775,-0.020359,0.014336,0.015922,0,0.002187,-0.039136,-0.004196,-0.005352,-0.002752,0.003393,-0.002254,-0.009648,-0.007728,-0.00352,0.003502,-0.008859,0.002102,-0.012695,0.003856,0.007305
Mongol:MON-0312,0.036423,-0.365591,0.059962,-0.035207,-0.036622,-0.024542,0.015511,0.024461,-0.001636,0.00893,-0.035076,-3e-04,0.00773,0.007569,0.004343,-0.004773,-0.014342,-0.00038,0.005405,0.012506,-0.004617,-0.009398,-0.015529,-0.003494,-0.010897
Mongol:MON-0328,0.03187,-0.379808,0.050534,-0.03553,-0.025543,-0.011156,0.017626,0.01523,-0.000205,0.013121,-0.04352,-0.005695,0.001338,0.001514,0.000814,-0.003713,-0.003651,0.003547,0.001006,0.003627,-0.004492,-0.00272,-0.010106,-0.000723,0.002155
Mongol:MON-0344,0.044391,-0.385901,0.059208,-0.037468,-0.042469,-0.030399,0.017861,0.01523,0.003477,0.011845,-0.030854,-0.004646,-0.002081,-0.00234,0.000814,-0.000663,0.002868,-0.003674,0.00993,0.009254,-0.015223,-0.007419,-0.005669,-0.002771,-0.004191
Mongol:MON-0345,0.0387,-0.370668,0.055437,-0.0323,-0.037238,-0.017849,0.011281,0.012923,-0.002659,0.006014,-0.038324,-0.006594,0.000892,0.003165,-0.0038,0,-0.014473,-0.004561,0.008422,0.006253,-0.018218,-0.005935,-0.008997,-0.001205,0.001796
Mongol:MON-0348,0.0387,-0.362544,0.068259,-0.026809,-0.045547,-0.024821,0.013631,0.014307,0.005931,0.01057,-0.037187,-0.011989,-0.003271,-0.004542,-0.00285,-0.005701,-0.005607,-0.000127,0.002137,0.015632,-0.011729,-0.003462,-0.013064,0.001084,0.003832
Mongol:MON-0352,0.033009,-0.367622,0.055814,-0.038114,-0.030775,-0.019522,0.019036,0.014307,-0.000818,0.008747,-0.039136,-0.004646,-0.001338,0.007982,0.003122,0.005038,-0.000913,0.004561,0.001006,0.005253,-0.018093,-0.00643,-0.015529,-0.003012,0.002155
Mongol:MON-0400,0.0387,-0.372699,0.056191,-0.035207,-0.042162,-0.027331,0.015511,0.016845,0.005522,0.005103,-0.039785,-0.005695,-0.001189,0.006744,-0.006243,-0.005304,-0.007823,0.008108,-0.000126,0.01113,-0.020589,-0.009027,-0.013434,0.003615,0.001078
Mongol:MON-0413,0.040976,-0.366606,0.053928,-0.045866,-0.02739,-0.01506,0.006815,0.008538,-0.001227,0.012392,-0.045144,-0.007044,-0.000446,0.00578,-0.002307,-0.003315,0.011735,-0.000507,0.005782,0.007754,-0.006863,0.000495,-0.011832,-0.003615,0.007784
Mongol:MON-0423,0.046667,-0.348327,0.059208,-0.017765,-0.047701,-0.021475,0.015511,0.014076,-0.003681,-0.000547,-0.037187,-0.003447,-0.00669,0.007156,0.00855,-0.008221,-0.008996,0.004561,0.002388,0.008629,-0.0141,0.004204,-0.011832,-0.00253,0.012933
Mongol:MON-0425,0.046667,-0.333094,0.067882,-0.020672,-0.043085,-0.028447,0.016686,0.016384,-0.005318,0.011663,-0.036862,0,0.004608,0.006331,0.003664,0,-0.00352,-0.003294,0.002011,0.008129,-0.016596,-0.011623,-0.01405,-0.003735,-0.005987
Mongol:MON-0426,0.042115,-0.377777,0.061094,-0.033592,-0.035391,-0.017849,0.0094,0.02723,0.001432,0.00656,-0.028093,-0.003597,0.002676,0.00055,0.001629,-0.011138,-0.01343,-0.004434,0.001885,0.00075,-0.014974,-0.005688,-0.016022,-0.005061,-0.006227
Mongol:MON-0441,0.045529,-0.360513,0.053551,-0.039083,-0.040623,-0.025658,0.012926,0.018922,-0.001432,0.009476,-0.036213,0.000899,0.002973,-0.003165,-0.002443,0.000663,-0.001565,-0.002787,0.009302,0.01113,-0.015473,-0.011747,-0.000493,0.001687,0.006466
Mongol:MON-0444,0.040976,-0.360513,0.061848,-0.031008,-0.035391,-0.013108,0.011751,0.01823,-0.000409,0,-0.044819,-0.001649,0.002081,0.003165,0.002036,-0.004906,0.002868,-0.003547,0.000628,0.007003,-0.014225,-0.005441,-0.015283,-0.001084,-0.001437
Mongol:MON-0453,0.036423,-0.33614,0.064488,-0.022933,-0.052317,-0.02008,0.025616,0.019615,-0.000818,0.000547,-0.033777,-0.004646,0.002973,-0.00289,0.000271,-0.001591,-0.005346,-0.002534,0.006788,0.00963,-0.004866,-0.006677,-0.012078,0.006748,0.006706
Mongol:MON-0455,0.046667,-0.313799,0.053928,-0.019057,-0.051086,-0.023427,0.017861,0.013384,0.004909,0.008201,-0.030042,-0.002847,0.001933,0.006055,0.000679,0.003845,-0.00013,-0.006461,0.005279,0.007754,-0.014474,-0.005193,-0.015776,-0.010001,-0.0097
Mongol:MON-0465,0.03187,-0.375746,0.070522,-0.042959,-0.049548,-0.022869,0.021621,0.018922,-0.003477,0.008383,-0.023871,-0.001349,0.009366,-0.013074,0.000271,0.000796,-0.002868,-0.001394,0.008422,0.016508,-0.005865,-0.001113,-0.012941,-0.00012,0.005628
Mongol:MON-0483,0.043253,-0.351373,0.071653,-0.022933,-0.060934,-0.034582,0.016921,0.026076,0.005318,0.00328,-0.014453,-0.004496,0.000743,-0.002615,0.004479,-0.000663,-0.011343,0.005448,0.008045,0.019134,-0.010107,-0.003339,-0.01898,-0.000241,0.000718
Mongol:MON-0500,0.034147,-0.365591,0.067882,-0.028747,-0.050471,-0.024263,0.014336,0.019153,0.000205,0.008383,-0.023871,-0.002847,-0.004906,0.004266,0.007057,-0.004906,-0.004824,-0.000127,0.007416,0.012381,-0.012603,-0.006183,-0.01023,-0.006266,0.004071
Mongol:MON-232,0.053497,-0.353404,0.063733,-0.030039,-0.061242,-0.024542,0.017391,0.012461,0.004295,0.007472,-0.034589,-0.001499,0.000149,-0.001651,0.00285,-0.00053,-0.008736,0,0.001257,0.009755,-0.012977,-0.004204,-0.018734,-0.000361,0.007903
Mongol:MON-558,0.037562,-0.376761,0.061471,-0.031008,-0.029236,-0.024821,0.013631,0.017999,0.004295,0.004556,-0.044494,-0.005845,0.012636,0.001101,-0.006922,0.003315,-0.002347,0.007221,0.005782,0.009379,-0.00861,-0.015457,0.003328,-0.014821,-0.00455
Mongol:MON-611,0.042115,-0.343249,0.058831,-0.029716,-0.048932,-0.02008,0.011045,0.01223,0.001841,0.005832,-0.027281,-0.003297,0.001338,0.008257,0.005972,0.004906,0.004303,-0.001014,-0.008422,0.01138,-0.010981,-0.008656,-0.015652,-0.001205,0.005868
Mongola:HGDP01223,0.033009,-0.417383,0.038466,-0.052649,0.005539,-0.006972,0.008225,0.008077,-0.002454,0.002734,-0.062032,-0.00015,0.00773,-0.006881,-0.001764,-0.001326,-0.002217,-0.00076,0.001131,0.002626,0.001248,-0.005317,-0.000123,0.00241,-0.001197
Mongola:HGDP01224,0.027318,-0.424491,0.03017,-0.055556,0.010771,0.005578,0.01034,0.007154,-0.006136,0.005103,-0.059434,-0.004796,0.011001,-0.009221,-0.00665,-0.002652,0.000391,0.002154,0.003268,-0.002501,0.006364,0.001978,-0.000123,0.001446,0.002754
Mongola:HGDP01225,0.033009,-0.428553,0.02489,-0.058463,0.024312,0.008367,0.005405,0.006,-0.007772,0.007107,-0.061383,-0.006744,0.005798,0.000688,-0.0057,-0.003315,-0.000913,0.003421,0.003017,0.002251,0.002246,-0.005812,0.00986,0.000723,-0.005149
Mongolian:mongol107,0.052359,-0.322938,0.068636,-0.020672,-0.044008,-0.026774,0.012456,0.017307,-0.00634,0.011116,-0.030367,0.002098,-0.001041,-0.001789,-0.000543,-0.010475,-0.016037,-0.000253,0.001383,0.002751,-0.025705,-0.007666,-0.021692,0.001325,-0.00012
Mongolian:mongol114,0.047806,-0.325985,0.056191,-0.031331,-0.038776,-0.028168,0.017861,0.022845,0.001432,0.011299,-0.035888,-0.005095,0.001784,-0.001101,0.005429,-0.001326,-0.004172,0.000887,0.001257,0.008254,-0.011355,-0.013478,-0.019843,-0.000843,-0.006347
Mongolian:mongol115,0.053497,-0.332078,0.061094,-0.029393,-0.048624,-0.032351,0.011281,0.013384,-0.003681,0.009294,-0.035401,-0.002698,0.00223,-0.000138,0.005022,0.005304,0.002999,-0.002534,0.007039,0.008879,-0.022835,-0.005812,-0.01442,-0.002048,0.005628
Mongolian:mongol119,0.05122,-0.330047,0.066373,-0.024871,-0.046778,-0.029284,0.014571,0.018692,0.001432,0.004009,-0.035076,-0.006894,0.002379,-0.001101,0.004479,0.001989,-0.008084,-0.000507,0.003897,0.015507,-0.024831,-0.010263,-0.017255,0.001205,0.004071
Mongolian:mongol120,0.053497,-0.328016,0.067127,-0.026486,-0.051394,-0.032072,0.015041,0.016615,0.002454,0.009112,-0.023871,-0.002997,-0.006987,0.000413,0.0019,0.007955,0.008345,0.002914,0.007542,0.009755,-0.022959,-0.010634,-0.019843,0.001687,0.000479
Montenegrin:Montenegro1,0.121791,0.142174,0.031301,0.010659,0.031698,0.00502,0.004465,0.005307,-0.000818,0.004556,-0.000325,3e-04,-0.002379,0.003303,-0.019951,0.009016,0.021513,-0.002027,0.00817,0.002751,-0.003494,0.001978,0.008381,0.004338,0.002515
Montenegrin:Montenegro4,0.129758,0.133034,0.0445,0.018734,0.034776,0.011435,0.00282,0.004615,0.001227,0.000547,-0.00406,-0.003147,-0.004906,0.012937,-0.012351,-0.000928,0.005346,-0.004307,0.003897,0.004377,-0.010482,-0.003586,0.000863,-0.002169,0.001317
Montenegrin:Montenegro5,0.129758,0.127957,0.041106,0.015181,0.030159,0.008646,0.00188,0.006461,0.001432,-0.000364,0.001137,-0.001049,-0.006244,0.017753,-0.007465,-0.003182,-0.007041,0.003294,0.008547,-0.00988,0.001248,0.002349,0.006162,0.003615,0.000958
Montenegrin:Montenegro6,0.12862,0.144205,0.040352,0.012274,0.036314,0.003904,0.00658,0.005077,0.000818,0.010934,-0.004222,0.004796,0.007433,0.009083,-0.012079,0.000663,0.004303,0.000887,0.008925,-0.005253,-0.007112,0.002597,0.009244,-0.00241,0.001437
Montenegrin:Montenegro7,0.121791,0.135065,0.041106,0.012597,0.026466,0.008367,0.006815,0.007846,-0.002045,-0.003098,0.000325,-0.004196,0.002676,0.009496,-0.012758,0.009149,0.019427,-0.004561,0.005908,0.001626,-0.004367,0.002844,0.002835,0.00482,-0.002275
Mordovian:GRC11056547_Mordva021,0.124067,0.081242,0.084098,0.075259,0.033852,0.023427,0.009635,0.017538,0.00409,-0.030616,0.01088,-0.013338,0.026313,0.016239,-0.020358,-0.001193,0.01017,0.00152,0.00817,-0.009379,0.00025,0.003957,-0.000616,0.005663,0.005149
Mordovian:GRC11056595_Mordva10,0.12862,0.075149,0.081458,0.057817,0.025543,0.018965,0.011516,0.008538,-0.000614,-0.023508,0.005846,-0.015736,0.031367,0.020643,-0.013843,-0.008751,-0.013821,0.00228,0.003268,-0.002001,-0.000499,-0.002844,0.008874,0.000241,0.001078
Mordovian:GRC11056596_Mordva12,0.124067,0.081242,0.081081,0.071706,0.014772,0.021475,0.003525,0.008077,-0.006545,-0.027882,0.010393,-0.01154,0.018285,0.013625,-0.011401,-0.003713,0.005346,-0.004687,0.00352,-0.004377,-0.006364,0.003833,0.007395,-0.006748,-0.002994
Mordovian:GRC11056597_Mordva14,0.124067,0.082258,0.071276,0.06783,0.023081,0.021753,0.009165,0.009461,-0.008999,-0.03426,-0.006658,-0.004496,0.023488,0.012524,-0.011265,0.004243,0.000261,-0.006081,-0.009302,-0.006628,-0.015597,-0.008161,-0.000123,-0.003012,0.003712
Mordovian:GRC11056600_Mordva19,0.12862,0.088351,0.071653,0.065246,0.030467,0.018128,0.004935,0.018461,-0.006545,-0.02442,-0.004384,-0.006744,0.019921,0.009909,-0.012486,0.008618,0.010952,-0.001774,-0.003394,0.001626,0.000998,-0.006059,0.012078,-0.006989,0.000479
Mordovian:GRC11056601_Mordva27,0.126344,0.089367,0.078064,0.072029,0.020619,0.015897,0.015276,0.009,-0.007976,-0.028247,0.004547,-0.008692,0.01442,0.01968,-0.003122,-0.009281,-0.009257,-0.004181,-0.003771,0.003252,0.003494,-0.003091,-0.002835,-0.003856,-0.001557
Mordovian:MOE-001,0.125205,0.080227,0.077687,0.060724,0.028313,0.021753,0.011751,0.014307,-0.005318,-0.028611,0.00406,-0.007793,0.023042,0.01734,-0.015336,0.001591,0.004042,0.00114,0.000628,-0.005753,-0.004243,-0.011871,-0.001849,-0.01205,0.003952
Mordovian:MOE-002,0.122929,0.071087,0.062225,0.072675,0.020311,0.015618,0.016451,0.014769,-0.00409,-0.028247,0.00341,-0.007343,0.022002,0.003303,-0.008279,-0.002519,-0.000391,0.004434,0.002388,-0.006628,-0.006988,-0.008532,0.004314,-0.009037,0.003233
Mordovian:MOE-010,0.125205,0.070072,0.075047,0.063954,0.013541,0.015618,0.00846,0.013153,-0.006749,-0.026424,-0.001624,-0.01079,0.016055,0.006606,-0.007057,0.004641,0.019818,0.004054,-0.001383,0.009254,0.000125,0.007419,0.000739,-0.005784,-0.003952
Mordovian:MOE-014,0.133173,0.075149,0.068636,0.063954,0.021235,0.017012,0.00799,0.011999,-0.001227,-0.02442,-0.000325,-0.006744,0.019475,0.012937,-0.015472,-0.001193,0.008345,-0.008868,-0.00352,-0.012631,-0.009483,-0.002473,-0.002958,-0.003494,0.004431
Mordovian:MOE-015,0.130897,0.100537,0.076933,0.065892,0.018465,0.021475,0.00893,0.011999,-0.006954,-0.032074,-0.000487,-0.005845,0.018137,0.016652,-0.015336,-0.001591,0.003912,0.000887,-0.002891,0.003001,-0.002246,-0.003833,0.004437,0.001807,-0.002515
Mordovian:MOE-020,0.124067,0.083273,0.07467,0.057494,0.01908,0.027052,0.013396,0.007384,-0.001841,-0.026424,0.002436,-0.005695,0.01665,0.014313,-0.008958,-0.000796,0.007302,-0.004687,-0.005531,-0.001626,-0.005615,-0.004946,0.00493,0.00253,0.001676
Mordovian:MOE-025,0.129758,0.091398,0.067127,0.062339,0.017234,0.023985,0.011281,0.012692,-0.005931,-0.034625,0.006171,-0.001948,0.016204,0.012937,-0.010993,-0.000398,0.002999,0.000887,0.004399,-0.003627,-0.006988,-0.008037,0.00419,0.00012,0.001676
Mordovian:MOE-036,0.127482,0.082258,0.070522,0.063308,0.021542,0.021475,0.015746,0.009923,-0.002863,-0.028976,0.002761,-0.006444,0.010109,0.009771,-0.011536,-0.004906,0.007432,-0.004941,-0.008296,0.005127,-0.005865,-0.003833,-0.003697,-0.00723,0.000838
Mordovian:MOE-043,0.121791,0.073118,0.07467,0.066538,0.019388,0.024542,0.013866,0.011769,-0.003886,-0.029158,0.001137,-0.014237,0.016947,0.011285,-0.014929,0.003315,0.006128,-0.010262,0.002891,0.005878,-0.008485,-0.001731,0.007518,-0.005061,0.000958
Mordovian:MOE-045,0.126344,0.075149,0.073161,0.06783,0.023081,0.01757,0.00799,0.010153,-0.007976,-0.029887,0.004222,-0.01109,0.017245,0.007982,-0.011808,-0.000133,0.003651,-0.000127,-0.002011,-0.000875,0.007362,-0.003215,-0.0053,-0.013255,0.000718
Mordovian:MOE-433,0.121791,0.092413,0.072784,0.060078,0.032006,0.015339,0.00799,0.006923,0.00859,-0.018406,-0.001624,-0.007943,0.015609,0.003303,-0.007872,0.013657,0.012908,-0.00076,0.004902,0.004002,-0.004617,-0.002844,0.001356,-0.005302,0.002036
Mordovian:MOE-445,0.120652,0.085304,0.075047,0.055556,0.028005,0.020638,0.009165,0.013846,-0.013294,-0.033896,0.006658,-0.009591,0.019177,0.025598,-0.015336,-0.01538,-0.008736,0.004181,-0.005154,-0.002251,0.006114,0.005935,0.0053,0.001807,-0.006945
Mordovian:MOE-450,0.125205,0.091398,0.072407,0.062662,0.024004,0.012271,0.009165,0.016384,-0.000818,-0.026789,0.006333,-0.004196,0.014569,0.011973,-0.0057,-0.014187,-0.002347,0.003167,-0.007542,-0.006503,-0.003619,-0.009398,0.002835,-0.005904,0.001676
Mordovian:MOE-451,0.132035,0.082258,0.075047,0.068799,0.028313,0.025658,0.012221,0.016845,-0.00409,-0.019499,-0.001461,-0.005095,0.015758,0.011698,-0.016015,-0.000398,0.005085,-0.002534,0.004148,-0.004252,0.005366,-0.006059,0.005669,-0.000482,0.012334
Mordovian:MOE-452,0.121791,0.091398,0.071276,0.059109,0.024928,0.020359,0.00752,0.016384,-0.010635,-0.033349,-0.008119,-0.009741,0.016353,0.014863,-0.016829,-0.002254,0.001825,-0.003294,0.004902,-0.002126,-0.000374,-0.003957,0.006286,0.00253,0.003233
Mordovian:MOE-455,0.12862,0.092413,0.070522,0.059755,0.025851,0.02008,0.011281,0.016845,0.000818,-0.028429,0.000974,-0.010341,0.021853,0.018854,-0.010858,0.000398,0,-0.000887,0.001508,0.000625,-0.001497,0.002473,0.006409,0.000241,-0.001916
Mordovian:MOE-475,0.133173,0.08632,0.080327,0.072998,0.023081,0.019801,0.00423,0.020538,0.003681,-0.030616,0.000974,-0.009292,0.018137,0.018854,-0.017508,-0.01127,-0.00013,-0.003421,0.001006,-0.001251,0.000125,0.000124,0.009983,-0.002289,-0.008861
Mordovian:MOE-485,0.12862,0.079211,0.070899,0.070091,0.028005,0.019243,0.013631,0.011769,-0.009817,-0.023691,0.000487,-0.017684,0.016353,0.008945,-0.013165,0.014585,0.012256,0.003927,0.009553,0.006753,-0.006489,-0.000371,0.005053,-0.000241,0.012693
Mordovian:MOE-491,0.125205,0.08632,0.06939,0.064923,0.030467,0.022311,0.014101,0.013615,-0.012885,-0.022597,-0.00341,-0.008992,0.012042,0.014038,-0.010722,-0.001724,0.004303,0.003927,0.000628,-0.002251,-0.007362,-0.006801,0.007025,-0.001928,0.007664
Mordovian:MOE-492,0.133173,0.093429,0.075801,0.060724,0.019696,0.023985,0.00752,0.009923,-0.003886,-0.027335,-0.003085,-0.014387,0.018137,0.01156,-0.012893,-0.007027,-0.005346,-0.001647,0.002514,0.000875,0.002371,-0.003957,0.005916,-0.010483,0.00012
Mordovian:MOE-495,0.133173,0.106631,0.069013,0.078489,0.026159,0.02008,0.00846,0.014307,0.008795,-0.032256,-0.005359,-0.01094,0.019177,0.020368,-0.010586,0.002254,-0.000522,0.004434,0.005028,0.006253,0.000749,0.00136,0.008997,-0.006868,0.002515
Mordovian:MOE-497,0.126344,0.079211,0.075047,0.0646,0.030159,0.020638,0.0047,0.011307,-0.009408,-0.033896,0.006008,-0.007793,0.023042,0.015551,-0.012079,0.001458,0.000652,-0.003927,0.004651,-0.002626,-0.002371,0.005193,0.003451,-0.003374,-0.001317
Mordovian:Mordovian1,0.122929,0.078196,0.076178,0.058786,0.020619,0.022032,0.00893,0.008077,-0.000614,-0.030433,-0.001786,-0.011839,0.020367,0.012799,-0.016286,0.011403,0.012778,-0.004307,-0.001508,0.005878,0.007237,-0.003833,-0.000493,-0.00723,0.011735
Mordovian:Mordovian10,0.12862,0.069056,0.077687,0.061047,0.021235,0.01757,0.013631,0.020538,-0.000818,-0.031709,-0.00747,-0.015586,0.020812,0.006193,-0.015065,0.003447,0.01017,-0.004434,-0.002514,-0.000625,-0.012478,-0.003833,0.000616,-0.007832,-0.005269
Mordovian:Mordovian11,0.126344,0.075149,0.071276,0.069122,0.022158,0.02259,0.007755,0.010615,-0.008795,-0.023873,0.00747,-0.014837,0.019475,0.018304,-0.013979,-0.017634,-0.015776,0.003547,-0.000503,-0.006878,0.00287,-0.008037,0.002711,-0.006868,-0.001078
Mordovian:Mordovian12,0.126344,0.070072,0.070899,0.070091,0.014156,0.018686,0.003995,0.014307,-0.01718,-0.025695,-0.003573,-0.006145,0.01219,0.014175,-0.012758,0.001989,-0.003781,-0.003547,-0.00264,-0.006003,-0.003494,-0.000989,-0.006039,-0.004338,0.003712
Mordovian:Mordovian13,0.127482,0.080227,0.07203,0.0646,0.020619,0.026216,0.010105,0.012923,-0.007567,-0.027882,0.006496,-0.005695,0.017839,0.016928,-0.015201,0.014054,0.014212,-0.000887,0.004022,0.005628,-0.006364,-0.004946,-0.000616,-0.00012,-0.003113
Mordovian:Mordovian14,0.126344,0.078196,0.065619,0.066861,0.024312,0.017849,0.00517,0.012923,-0.001432,-0.029887,-0.004547,-0.012589,0.015907,0.014863,-0.012893,-0.004243,0.00013,-0.002914,0.004399,-0.004752,-0.007612,0.000742,0.008134,-0.010242,0.000359
Mordovian:Mordovian15,0.126344,0.088351,0.074293,0.07429,0.023697,0.026216,0.008225,0.012692,-0.000818,-0.028976,0.005846,-0.013038,0.019177,0.016515,-0.011943,0.003315,0.007562,-0.003294,0.001508,0.000125,-0.003868,0.000371,0.009737,-0.002771,-0.002634
Mordovian:Mordovian16,0.122929,0.081242,0.071653,0.063631,0.019388,0.015339,0.015276,0.016384,-0.005318,-0.027882,0.005521,-0.01079,0.013528,0.011423,-0.014251,-0.005304,0.007041,-0.00266,0.002514,-0.006003,0.001248,-0.003091,-0.001725,-0.011206,0.003592
Mordovian:Mordovian17,0.126344,0.081242,0.073916,0.070091,0.025851,0.022032,0.00376,0.010846,-0.0045,-0.032985,0.002923,-0.01154,0.012487,0.007294,-0.009365,-0.003845,0.007302,-0.004434,-0.001885,0.005127,-0.005989,-0.000495,0.006779,-0.00494,-0.000838
Mordovian:Mordovian18,0.129758,0.078196,0.081458,0.060724,0.024312,0.022311,0.016216,0.009461,-0.011044,-0.023691,0.000487,-0.01109,0.021556,0.008808,-0.015201,0.012331,0.013299,-0.000253,-0.001634,0.004502,0.001747,-0.004575,0.001479,-0.005904,0.003113
Mordovian:Mordovian19,0.124067,0.078196,0.067505,0.067184,0.021542,0.021196,0.00282,0.012923,-0.000205,-0.023873,-0.00341,-0.007044,0.020961,0.014313,-0.010993,-0.001061,0,0.001774,-0.001131,-0.008004,0.002246,0.000371,-0.004067,-0.00723,0.004191
Mordovian:Mordovian2,0.122929,0.07718,0.075801,0.05814,0.025851,0.019522,0.011045,0.013846,-0.001023,-0.029704,0.001461,-0.007943,0.021407,0.019818,-0.002172,0.002254,-0.004303,-0.003421,0.002514,0.003377,-0.004991,-0.001484,-0.003328,-0.002289,-0.000599
Mordovian:Mordovian20,0.124067,0.084289,0.080704,0.066215,0.02185,0.016455,0.011751,0.010615,-0.011249,-0.032985,0.001137,-0.013338,0.013379,0.018304,-0.007057,0.003978,0.00352,-0.000253,-0.00176,-0.002376,-0.003868,-0.00915,0.007888,-0.006627,-0.002155
Mordovian:Mordovian21,0.117238,0.074134,0.062979,0.0646,0.025235,0.026774,0.015511,0.010615,-0.002659,-0.018224,0.004222,-0.001349,0.021407,0.013625,-0.023072,-0.004641,0.00665,-0.003294,-0.003142,-0.003877,-0.001872,-0.003215,0.000246,-0.001446,0.005389
